지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
1,서울경기,2002-08-13,0,1,양평,0.5,양평,
1,서울경기,2002-08-12,3.4,7,동두천,3,수원,
1,서울경기,2002-08-11,2.9,9,양평,2.5,수원,양평,
1,서울경기,2002-08-10,11.9,19.5,수원,4,강화,
1,서울경기,2002-08-09,1.1,4,강화,3.5,강화,
1,서울경기,2002-08-08,0.3,1.5,양평,1,양평,이천,
1,서울경기,2002-08-07,130.8,320,양평,60.5,서울,
1,서울경기,2002-08-06,115.3,151.5,서울,49,서울,
1,서울경기,2002-08-05,22.3,136.5,파주,47.7,백령도,
1,서울경기,2002-08-04,57.8,120,서울,45,서울,
1,서울경기,2002-08-03,12.4,30.5,강화,27,강화,
1,서울경기,2002-08-02,0.2,0.5,동두천,0.3,파주,
1,서울경기,2002-08-01,0.2,1,이천,1,이천,
1,서울경기,2002-07-31,0,0,서울,강화,0,서울,강화,
1,서울경기,2002-07-30,0.3,1,서울,이천,1,이천,
1,서울경기,2002-07-29,0.8,2,수원,2,수원,
1,서울경기,2002-07-28,0,,,,,
1,서울경기,2002-07-27,0,0,인천,0,인천,
1,서울경기,2002-07-26,0,0.3,백령도,0.1,백령도,
1,서울경기,2002-07-25,0,3.5,백령도,2,백령도,
1,서울경기,2002-07-24,11.4,55,파주,19,파주,
1,서울경기,2002-07-23,39.5,68.5,파주,23,백령도,
1,서울경기,2002-07-22,19.7,55.5,수원,20,수원,
1,서울경기,2002-07-21,0.3,10.5,동두천,9,동두천,
1,서울경기,2002-07-20,0.1,0.5,동두천,파주,서울,0.5,동두천,파주,서울,
1,서울경기,2002-07-19,39.5,60.5,서울,20.5,서울,
1,서울경기,2002-07-18,0,,,,,
1,서울경기,2002-07-17,0,10,파주,7.5,파주,
1,서울경기,2002-07-16,0,1,동두천,1,동두천,
1,서울경기,2002-07-15,0.3,2,이천,2,이천,
1,서울경기,2002-07-14,18.5,50.5,이천,9.5,이천,
1,서울경기,2002-07-13,2.3,21.5,파주,11,파주,
1,서울경기,2002-07-12,0,,,,,
1,서울경기,2002-07-11,0,,,,,
1,서울경기,2002-07-10,0,0,양평,0,양평,
1,서울경기,2002-07-09,0,0.5,백령도,0.5,백령도,
1,서울경기,2002-07-08,0,11.5,동두천,9.5,동두천,
1,서울경기,2002-07-07,2.8,13.5,이천,12,이천,
1,서울경기,2002-07-06,40,56,강화,14.5,인천,
1,서울경기,2002-07-05,46.3,53,파주,14.5,파주,
1,서울경기,2002-07-04,0,0.1,백령도,0.1,백령도,
1,서울경기,2002-07-03,0,,,,,
1,서울경기,2002-07-02,3.9,31,파주,26,파주,
1,서울경기,2002-07-01,0.5,6.5,파주,5.5,파주,
1,서울경기,2002-06-30,0.1,3,양평,2,양평,
1,서울경기,2002-06-29,0,,,,,
1,서울경기,2002-06-28,0,,,,,
1,서울경기,2002-06-27,0,,,,,
1,서울경기,2002-06-26,0,,,,,
1,서울경기,2002-06-25,0,,,,,
1,서울경기,2002-06-24,6.5,10,수원,4.5,수원,
1,서울경기,2002-06-23,2.9,9.5,동두천,4,동두천,
1,서울경기,2002-06-22,0,,,,,
1,서울경기,2002-06-21,0,,,,,
1,서울경기,2002-06-20,8.5,21.5,강화,11,강화,
1,서울경기,2002-06-19,7.1,27.5,강화,14,백령도,
1,서울경기,2002-06-18,0,,,,,
1,서울경기,2002-06-17,0,,,,,
1,서울경기,2002-06-16,0,,,,,
1,서울경기,2002-06-15,0.1,0.5,동두천,파주,0.5,동두천,파주,
1,서울경기,2002-06-14,0,,,,,
1,서울경기,2002-06-13,0,0,동두천,0,동두천,
1,서울경기,2002-06-12,6.8,34.5,양평,22.5,양평,
1,서울경기,2002-06-11,0.1,0.5,강화,이천,0.5,강화,이천,
1,서울경기,2002-06-10,26.4,31.5,서울,13,서울,
1,서울경기,2002-06-09,0,,,,,
1,서울경기,2002-06-08,0,0.2,백령도,0.1,백령도,
1,서울경기,2002-06-07,0,0,강화,0,강화,
1,서울경기,2002-06-06,0,,,,,
1,서울경기,2002-06-05,0,,,,,
1,서울경기,2002-06-04,0.4,1.5,서울,1,파주,서울,
1,서울경기,2002-06-03,0,0,백령도,0,백령도,
1,서울경기,2002-06-02,0,,,,,
1,서울경기,2002-06-01,0.4,1,인천,0.5,인천,수원,
1,서울경기,2002-05-31,1.3,2,수원,1.5,수원,
1,서울경기,2002-05-30,1.4,4,서울,양평,4,양평,
1,서울경기,2002-05-29,0,,,,,
1,서울경기,2002-05-28,0,,,,,
1,서울경기,2002-05-27,0,,,,,
1,서울경기,2002-05-26,0,11.5,양평,8,양평,
1,서울경기,2002-05-25,0,,,,,
1,서울경기,2002-05-24,0,,,,,
1,서울경기,2002-05-23,0,,,,,
1,서울경기,2002-05-22,0,,,,,
1,서울경기,2002-05-21,0,,,,,
1,서울경기,2002-05-20,0,,,,,
1,서울경기,2002-05-19,0,,,,,
1,서울경기,2002-05-18,0,0.1,수원,0.1,수원,
1,서울경기,2002-05-17,2.6,5,인천,1.5,인천,강화,
1,서울경기,2002-05-16,3.9,11,백령도,2,파주,강화,
1,서울경기,2002-05-15,7.5,11.5,동두천,3.5,동두천,
1,서울경기,2002-05-14,0,,,,,
1,서울경기,2002-05-13,0,,,,,
1,서울경기,2002-05-12,0,0,수원,0,수원,
1,서울경기,2002-05-11,0,,,,,
1,서울경기,2002-05-10,0,0,양평,0,양평,
1,서울경기,2002-05-09,0,,,,,
1,서울경기,2002-05-08,0,,,,,
1,서울경기,2002-05-07,30.8,65.5,이천,8.5,이천,
1,서울경기,2002-05-06,6,8,인천,3,인천,
1,서울경기,2002-05-05,0,,,,,
1,서울경기,2002-05-04,0,,,,,
1,서울경기,2002-05-03,7.6,16,양평,6.5,양평,
1,서울경기,2002-05-02,2.7,5,동두천,4,동두천,
1,서울경기,2002-05-01,0,,,,,
1,서울경기,2002-04-30,25.9,45.5,양평,12.5,서울,
1,서울경기,2002-04-29,73,95,파주,14,파주,
1,서울경기,2002-04-28,0,0.1,백령도,0.1,백령도,
1,서울경기,2002-04-27,0,,,,,
1,서울경기,2002-04-26,0,,,,,
1,서울경기,2002-04-25,0,,,,,
1,서울경기,2002-04-24,0,,,,,
1,서울경기,2002-04-23,0,0.4,백령도,0.4,백령도,
1,서울경기,2002-04-22,0,,,,,
1,서울경기,2002-04-21,0,,,,,
1,서울경기,2002-04-20,0,,,,,
1,서울경기,2002-04-19,0,,,,,
1,서울경기,2002-04-18,0,,,,,
1,서울경기,2002-04-17,0,,,,,
1,서울경기,2002-04-16,22.9,39.5,이천,11.5,강화,
1,서울경기,2002-04-15,0.3,0.5,수원,강화,0.5,수원,강화,
1,서울경기,2002-04-14,0,0,파주,강화,0,파주,강화,
1,서울경기,2002-04-13,0,0,양평,0,양평,
1,서울경기,2002-04-12,6.1,9,파주,7.5,서울,
1,서울경기,2002-04-11,0,,,,,
1,서울경기,2002-04-10,0,,,,,
1,서울경기,2002-04-09,0,0,동두천,0,동두천,
1,서울경기,2002-04-08,0,,,,,
1,서울경기,2002-04-07,0,0.2,파주,0.1,파주,서울,
1,서울경기,2002-04-06,23.3,30,파주,11,양평,
1,서울경기,2002-04-05,1.9,13.4,백령도,5.5,백령도,
1,서울경기,2002-04-04,0,,,,,
1,서울경기,2002-04-03,0,,,,,
1,서울경기,2002-04-02,0,,,,,
1,서울경기,2002-04-01,0,,,,,
1,서울경기,2002-03-31,0,0.5,이천,,,
1,서울경기,2002-03-30,12.1,16,백령도,,,
1,서울경기,2002-03-29,0,0.1,파주,,,
1,서울경기,2002-03-28,0,,,,,
1,서울경기,2002-03-27,0,,,,,
1,서울경기,2002-03-26,0,0.1,백령도,,,
1,서울경기,2002-03-25,0,0.3,동두천,,,
1,서울경기,2002-03-24,0,,,,,
1,서울경기,2002-03-23,0,0,양평,,,
1,서울경기,2002-03-22,0,,,,,
1,서울경기,2002-03-21,14.4,18,동두천,,,
1,서울경기,2002-03-20,0.9,2,동두천,인천,,,
1,서울경기,2002-03-19,0,,,,,
1,서울경기,2002-03-18,0,,,,,
1,서울경기,2002-03-17,0,,,,,
1,서울경기,2002-03-16,0,,,,,
1,서울경기,2002-03-15,0.5,1.5,동두천,,,
1,서울경기,2002-03-14,0.1,1,이천,,,
1,서울경기,2002-03-13,0,,,,,
1,서울경기,2002-03-12,0,,,,,
1,서울경기,2002-03-11,0,,,,,
1,서울경기,2002-03-10,1.3,4.5,이천,,,
1,서울경기,2002-03-09,0,,,,,
1,서울경기,2002-03-08,0,,,,,
1,서울경기,2002-03-07,0,,,,,
1,서울경기,2002-03-06,1.8,3,동두천,,,
1,서울경기,2002-03-05,0.8,1,동두천,강화,,,
1,서울경기,2002-03-04,0,,,,,
1,서울경기,2002-03-03,0,,,,,
1,서울경기,2002-03-02,0,,,,,
1,서울경기,2002-03-01,0,,,,,
1,서울경기,2002-02-28,0,0,강화,,,
1,서울경기,2002-02-27,0,,,,,
1,서울경기,2002-02-26,0,,,,,
1,서울경기,2002-02-25,0,,,,,
1,서울경기,2002-02-24,0,,,,,
1,서울경기,2002-02-23,0,,,,,
1,서울경기,2002-02-22,0,0,강화,,,
1,서울경기,2002-02-21,1.3,1.5,인천,수원,,,
1,서울경기,2002-02-20,0,,,,,
1,서울경기,2002-02-19,0,,,,,
1,서울경기,2002-02-18,0,,,,,
1,서울경기,2002-02-17,0.9,2.2,양평,,,
1,서울경기,2002-02-16,0,0,동두천,파주,백령도,,,
1,서울경기,2002-02-15,0,,,,,
1,서울경기,2002-02-14,0,,,,,
1,서울경기,2002-02-13,0,,,,,
1,서울경기,2002-02-12,0,,,,,
1,서울경기,2002-02-11,0.3,1.1,수원,,,
1,서울경기,2002-02-10,0.1,0.4,양평,,,
1,서울경기,2002-02-09,0,,,,,
1,서울경기,2002-02-08,0,0.2,동두천,,,
1,서울경기,2002-02-07,0,,,,,
1,서울경기,2002-02-06,0,0.5,동두천,,,
1,서울경기,2002-02-05,0,,,,,
1,서울경기,2002-02-04,0,,,,,
1,서울경기,2002-02-03,0,,,,,
1,서울경기,2002-02-02,0,,,,,
1,서울경기,2002-02-01,0,0,동두천,파주,,,
1,서울경기,2002-01-31,0,,,,,
1,서울경기,2002-01-30,0,0,양평,이천,,,
1,서울경기,2002-01-29,0.2,1.2,양평,,,
1,서울경기,2002-01-28,0,,,,,
1,서울경기,2002-01-27,0,3.5,이천,,,
1,서울경기,2002-01-26,0.6,4.4,이천,,,
1,서울경기,2002-01-25,0,,,,,
1,서울경기,2002-01-24,0,,,,,
1,서울경기,2002-01-23,0,,,,,
1,서울경기,2002-01-22,0,0,백령도,서울,인천,수원,,,
1,서울경기,2002-01-21,2.2,4,서울,,,
1,서울경기,2002-01-20,5.7,9.2,인천,,,
1,서울경기,2002-01-19,0,,,,,
1,서울경기,2002-01-18,0,,,,,
1,서울경기,2002-01-17,3.1,8,이천,,,
1,서울경기,2002-01-16,7.9,16.5,이천,,,
1,서울경기,2002-01-15,19.3,44,강화,,,
1,서울경기,2002-01-14,5.6,20.5,강화,,,
1,서울경기,2002-01-13,0,,,,,
1,서울경기,2002-01-12,0,,,,,
1,서울경기,2002-01-11,0,,,,,
1,서울경기,2002-01-10,0,0,동두천,수원,이천,,,
1,서울경기,2002-01-09,0,,,,,
1,서울경기,2002-01-08,0,0,백령도,,,
1,서울경기,2002-01-07,3,5,강화,,,
1,서울경기,2002-01-06,0,1.6,백령도,,,
1,서울경기,2002-01-05,0,,,,,
1,서울경기,2002-01-04,0,0.7,파주,,,
1,서울경기,2002-01-03,0,,,,,
1,서울경기,2002-01-02,0,0,백령도,,,
1,서울경기,2002-01-01,0,0.5,이천,,,
1,서울경기,2001-12-31,9.7,15.8,강화,,,
1,서울경기,2001-12-30,0,,,,,
1,서울경기,2001-12-29,1.5,2.6,양평,,,
1,서울경기,2001-12-28,0,,,,,
1,서울경기,2001-12-27,0,,,,,
1,서울경기,2001-12-26,0,,,,,
1,서울경기,2001-12-25,0,0.4,이천,,,
1,서울경기,2001-12-24,0.3,1.4,백령도,,,
1,서울경기,2001-12-23,0,0,백령도,수원,,,
1,서울경기,2001-12-22,0,,,,,
1,서울경기,2001-12-21,0,1.2,백령도,,,
1,서울경기,2001-12-20,0,0,백령도,,,
1,서울경기,2001-12-19,0,,,,,
1,서울경기,2001-12-18,0,,,,,
1,서울경기,2001-12-17,0.2,0.2,인천,강화,,,
1,서울경기,2001-12-16,0,2.8,백령도,,,
1,서울경기,2001-12-15,0,,,,,
1,서울경기,2001-12-14,0,0,백령도,인천,수원,,,
1,서울경기,2001-12-13,0.2,0.5,이천,0,강화,
1,서울경기,2001-12-12,5.5,8.5,백령도,2,강화,
1,서울경기,2001-12-11,0,,,,,
1,서울경기,2001-12-10,0,,,,,
1,서울경기,2001-12-09,0,,,,,
1,서울경기,2001-12-08,0,2.4,백령도,,,
1,서울경기,2001-12-07,0,,,,,
1,서울경기,2001-12-06,0,0,백령도,,,
1,서울경기,2001-12-05,0,,,,,
1,서울경기,2001-12-04,0,,,,,
1,서울경기,2001-12-03,0,0,수원,,,
1,서울경기,2001-12-02,0,,,,,
1,서울경기,2001-12-01,2,2.5,강화,2,강화,
1,서울경기,2001-11-30,0,,,,,
1,서울경기,2001-11-29,1.6,3.9,인천,0.5,강화,
1,서울경기,2001-11-28,0,2.9,백령도,0,강화,
1,서울경기,2001-11-27,0,0.3,백령도,0,강화,
1,서울경기,2001-11-26,0,0.6,백령도,,,
1,서울경기,2001-11-25,0,,,,,
1,서울경기,2001-11-24,1.2,2.9,동두천,1,강화,
1,서울경기,2001-11-23,0,,,,,
1,서울경기,2001-11-22,0,,,,,
1,서울경기,2001-11-21,0,,,,,
1,서울경기,2001-11-20,0,,,,,
1,서울경기,2001-11-19,0,,,,,
1,서울경기,2001-11-18,0,,,,,
1,서울경기,2001-11-17,0,,,,,
1,서울경기,2001-11-16,0.2,0.6,수원,,,
1,서울경기,2001-11-15,0,1,백령도,,,
1,서울경기,2001-11-14,0,0,백령도,,,
1,서울경기,2001-11-13,0,,,,,
1,서울경기,2001-11-12,0,,,,,
1,서울경기,2001-11-11,0,,,,,
1,서울경기,2001-11-10,0,,,,,
1,서울경기,2001-11-09,0,0.1,서울,,,
1,서울경기,2001-11-08,0,0.1,백령도,서울,,,
1,서울경기,2001-11-07,0,,,,,
1,서울경기,2001-11-06,0,,,,,
1,서울경기,2001-11-05,6,14,강화,6.5,강화,
1,서울경기,2001-11-04,0,,,,,
1,서울경기,2001-11-03,0,,,,,
1,서울경기,2001-11-02,0,,,,,
1,서울경기,2001-11-01,5.2,8.2,수원,,,
1,서울경기,2001-10-31,2.4,9,강화,8,강화,
1,서울경기,2001-10-30,0,0,동두천,0,동두천,
1,서울경기,2001-10-29,0,,,,,
1,서울경기,2001-10-28,0.3,3,이천,1.5,이천,
1,서울경기,2001-10-27,0,0,서울,인천,수원,양평,0,서울,인천,수원,양평,
1,서울경기,2001-10-26,0,,,,,
1,서울경기,2001-10-25,0,,,,,
1,서울경기,2001-10-24,0,,,,,
1,서울경기,2001-10-23,0,,,,,
1,서울경기,2001-10-22,0,0,서울,인천,수원,양평,0,서울,인천,수원,양평,
1,서울경기,2001-10-21,0,,,,,
1,서울경기,2001-10-20,0,,,,,
1,서울경기,2001-10-19,0,,,,,
1,서울경기,2001-10-18,0,,,,,
1,서울경기,2001-10-17,0,,,,,
1,서울경기,2001-10-16,0,,,,,
1,서울경기,2001-10-15,0.1,0.5,양평,이천,0.5,양평,이천,
1,서울경기,2001-10-14,0,,,,,
1,서울경기,2001-10-13,0,,,,,
1,서울경기,2001-10-12,0,,,,,
1,서울경기,2001-10-11,0,,,,,
1,서울경기,2001-10-10,5.3,16.7,동두천,5.5,동두천,
1,서울경기,2001-10-09,51.1,66,강화,12.5,이천,
1,서울경기,2001-10-08,0,0,양평,0,양평,
1,서울경기,2001-10-07,0,,,,,
1,서울경기,2001-10-06,0,,,,,
1,서울경기,2001-10-05,0,,,,,
1,서울경기,2001-10-04,11.8,23,강화,17,강화,
1,서울경기,2001-10-03,0.1,4,백령도,4,백령도,
1,서울경기,2001-10-02,0,0.5,이천,0.5,이천,
1,서울경기,2001-10-01,5.5,19.5,양평,5.5,양평,
1,서울경기,2001-09-30,5.7,21,이천,3.5,이천,
1,서울경기,2001-09-29,0,1.4,백령도,0.8,백령도,
1,서울경기,2001-09-28,0,,,,,
1,서울경기,2001-09-27,0,,,,,
1,서울경기,2001-09-26,0,,,,,
1,서울경기,2001-09-25,0,0,동두천,0,동두천,
1,서울경기,2001-09-24,0.1,4.5,백령도,1.7,백령도,
1,서울경기,2001-09-23,0,,,,,
1,서울경기,2001-09-22,0,,,,,
1,서울경기,2001-09-21,0,,,,,
1,서울경기,2001-09-20,0,0,동두천,백령도,서울,인천,0,동두천,백령도,서울,인천,
1,서울경기,2001-09-19,0,,,,,
1,서울경기,2001-09-18,0,0,서울,수원,0,서울,수원,
1,서울경기,2001-09-17,0.1,1.5,동두천,1,동두천,
1,서울경기,2001-09-16,0,,,,,
1,서울경기,2001-09-15,0,,,,,
1,서울경기,2001-09-14,0,,,,,
1,서울경기,2001-09-13,0,,,,,
1,서울경기,2001-09-12,0,,,,,
1,서울경기,2001-09-11,0,,,,,
1,서울경기,2001-09-10,0,1,이천,0.5,양평,이천,
1,서울경기,2001-09-09,0,3.3,동두천,2.6,동두천,
1,서울경기,2001-09-08,0,0.2,백령도,0.2,백령도,
1,서울경기,2001-09-07,0,,,,,
1,서울경기,2001-09-06,12.9,43.4,서울,35.4,서울,
1,서울경기,2001-09-05,0,8.9,백령도,5.2,백령도,
1,서울경기,2001-09-04,0,15.3,동두천,14.2,동두천,
1,서울경기,2001-09-03,0,,,,,
1,서울경기,2001-09-02,0,,,,,
1,서울경기,2001-09-01,0,,,,,
1,서울경기,2001-08-31,0,,,,,
1,서울경기,2001-08-30,0,0,수원,0,수원,
1,서울경기,2001-08-29,4.6,18.4,서울,17.6,서울,
1,서울경기,2001-08-28,0,,,,,
1,서울경기,2001-08-27,0,,,,,
1,서울경기,2001-08-26,0,,,,,
1,서울경기,2001-08-25,0,0,동두천,백령도,서울,인천,0,동두천,백령도,서울,인천,
1,서울경기,2001-08-24,0,,,,,
1,서울경기,2001-08-23,0,,,,,
1,서울경기,2001-08-22,0,0,동두천,양평,0,동두천,양평,
1,서울경기,2001-08-21,0,0,동두천,양평,0,동두천,양평,
1,서울경기,2001-08-20,0,,,,,
1,서울경기,2001-08-19,0,0,동두천,0,동두천,
1,서울경기,2001-08-18,0,,,,,
1,서울경기,2001-08-17,0,0,동두천,0,동두천,
1,서울경기,2001-08-16,0,4.8,백령도,3.5,백령도,
1,서울경기,2001-08-15,18.8,54.7,동두천,19.5,서울,
1,서울경기,2001-08-14,20.8,55.8,수원,20.5,수원,
1,서울경기,2001-08-13,71.9,112.4,인천,24.3,서울,
1,서울경기,2001-08-12,0.1,0.3,서울,0.3,서울,
1,서울경기,2001-08-11,0,,,,,
1,서울경기,2001-08-10,0,,,,,
1,서울경기,2001-08-09,0,,,,,
1,서울경기,2001-08-08,4.3,14.5,이천,11,이천,
1,서울경기,2001-08-07,19.1,48,이천,10.5,강화,이천,
1,서울경기,2001-08-06,2.6,11.5,이천,7,이천,
1,서울경기,2001-08-05,0.3,0.9,수원,0.9,수원,
1,서울경기,2001-08-04,0,0,동두천,0,동두천,
1,서울경기,2001-08-03,0,1,양평,1,양평,
1,서울경기,2001-08-02,0,2.9,동두천,2.8,동두천,
1,서울경기,2001-08-01,33.8,76.7,백령도,24.5,동두천,
1,서울경기,2001-07-31,39.1,79,양평,30,서울,
1,서울경기,2001-07-30,84.6,115.5,강화,48,강화,
1,서울경기,2001-07-29,147.4,189.8,인천,83.5,인천,
1,서울경기,2001-07-28,1.6,47.7,백령도,23,백령도,
1,서울경기,2001-07-27,0,26.3,백령도,13.4,동두천,
1,서울경기,2001-07-26,0,1.1,백령도,1,양평,
1,서울경기,2001-07-25,0,0.5,양평,0.5,양평,
1,서울경기,2001-07-24,11.7,76,이천,28.5,이천,
1,서울경기,2001-07-23,22.1,168,양평,36,양평,
1,서울경기,2001-07-22,23.8,51.5,강화,32,강화,
1,서울경기,2001-07-21,30.1,46.7,수원,33,인천,
1,서울경기,2001-07-20,1.3,13,이천,7.5,이천,
1,서울경기,2001-07-19,0.1,0.4,동두천,인천,0.4,동두천,인천,
1,서울경기,2001-07-18,0,0,동두천,서울,0,동두천,서울,
1,서울경기,2001-07-17,0,,,,,
1,서울경기,2001-07-16,0.2,0.8,인천,0.7,인천,
1,서울경기,2001-07-15,103.2,273.4,서울,99.5,서울,
1,서울경기,2001-07-14,79.6,151,강화,68,동두천,강화,
1,서울경기,2001-07-13,0,,,,,
1,서울경기,2001-07-12,0.2,0.5,강화,이천,0.5,강화,이천,
1,서울경기,2001-07-11,1.2,3,양평,1.3,동두천,
1,서울경기,2001-07-10,20.6,42,강화,14,강화,
1,서울경기,2001-07-09,0,,,,,
1,서울경기,2001-07-08,0,,,,,
1,서울경기,2001-07-07,0,0,서울,0,서울,
1,서울경기,2001-07-06,0,0,동두천,서울,수원,0,동두천,서울,수원,
1,서울경기,2001-07-05,13.5,22.5,동두천,21.5,동두천,
1,서울경기,2001-07-04,0.1,20.5,백령도,12.5,백령도,
1,서울경기,2001-07-03,3.5,15.3,동두천,10,강화,
1,서울경기,2001-07-02,0.5,2.1,인천,2,인천,
1,서울경기,2001-07-01,0.1,0.5,강화,0.5,강화,
1,서울경기,2001-06-30,54.4,74.5,이천,45.3,인천,
1,서울경기,2001-06-29,58,92.4,백령도,19.5,수원,양평,
1,서울경기,2001-06-28,0,0.8,백령도,0.5,백령도,
1,서울경기,2001-06-27,0.8,39.9,백령도,15.1,백령도,
1,서울경기,2001-06-26,0,0.7,백령도,0.5,백령도,
1,서울경기,2001-06-25,0,0,동두천,0,동두천,
1,서울경기,2001-06-24,8.3,11.2,인천,3,인천,
1,서울경기,2001-06-23,2.7,4.6,수원,2.4,수원,
1,서울경기,2001-06-22,2.4,5.1,수원,2.5,수원,
1,서울경기,2001-06-21,0.1,5.6,백령도,3.5,백령도,
1,서울경기,2001-06-20,1.1,28.5,동두천,25.3,동두천,
1,서울경기,2001-06-19,0.7,8.5,이천,3,이천,
1,서울경기,2001-06-18,32.3,74,이천,16.1,수원,
1,서울경기,2001-06-17,6.1,25.2,동두천,13.1,동두천,
1,서울경기,2001-06-16,0,3.7,백령도,1.3,백령도,
1,서울경기,2001-06-15,0,,,,,
1,서울경기,2001-06-14,2.7,9.1,인천,6.9,인천,
1,서울경기,2001-06-13,0.4,1.9,동두천,1.2,동두천,
1,서울경기,2001-06-12,0,28.5,동두천,24,동두천,
1,서울경기,2001-06-11,0,,,,,
1,서울경기,2001-06-10,0,,,,,
1,서울경기,2001-06-09,0,,,,,
1,서울경기,2001-06-08,0,,,,,
1,서울경기,2001-06-07,0,,,,,
1,서울경기,2001-06-06,0,,,,,
1,서울경기,2001-06-05,0,,,,,
1,서울경기,2001-06-04,0,,,,,
1,서울경기,2001-06-03,0,,,,,
1,서울경기,2001-06-02,0,,,,,
1,서울경기,2001-06-01,0,3,양평,2.6,동두천,
1,서울경기,2001-05-31,0,0,동두천,0,동두천,
1,서울경기,2001-05-30,0.3,0.8,인천,0.8,인천,
1,서울경기,2001-05-29,0,,,,,
1,서울경기,2001-05-28,0,,,,,
1,서울경기,2001-05-27,0,,,,,
1,서울경기,2001-05-26,0,,,,,
1,서울경기,2001-05-25,0,5.1,백령도,3.7,백령도,
1,서울경기,2001-05-24,0,,,,,
1,서울경기,2001-05-23,0,,,,,
1,서울경기,2001-05-22,7.4,11.8,인천,2.3,서울,
1,서울경기,2001-05-21,0,,,,,
1,서울경기,2001-05-20,0,,,,,
1,서울경기,2001-05-19,0,0,서울,0,서울,
1,서울경기,2001-05-18,0,0.1,서울,0.1,서울,
1,서울경기,2001-05-17,0,,,,,
1,서울경기,2001-05-16,0,,,,,
1,서울경기,2001-05-15,0.3,1.2,백령도,0.8,백령도,
1,서울경기,2001-05-14,0,,,,,
1,서울경기,2001-05-13,0,,,,,
1,서울경기,2001-05-12,0,,,,,
1,서울경기,2001-05-11,0,,,,,
1,서울경기,2001-05-10,0,0,동두천,백령도,0,동두천,백령도,
1,서울경기,2001-05-09,0.5,1.5,서울,1.1,동두천,서울,
1,서울경기,2001-05-08,0,,,,,
1,서울경기,2001-05-07,4.8,10,양평,2.5,양평,
1,서울경기,2001-05-06,0.1,0.2,수원,0.2,수원,
1,서울경기,2001-05-05,0,,,,,
1,서울경기,2001-05-04,3.1,5.5,강화,4,수원,
1,서울경기,2001-05-03,0,0,백령도,0,백령도,
1,서울경기,2001-05-02,0,0,동두천,인천,0,동두천,인천,
1,서울경기,2001-05-01,0.3,1.1,백령도,수원,0.8,수원,
1,서울경기,2001-04-30,0.6,8.1,백령도,2.5,백령도,
1,서울경기,2001-04-29,0.1,0.5,이천,0.5,이천,
1,서울경기,2001-04-28,0,0,동두천,서울,인천,수원,0,동두천,서울,인천,수원,
1,서울경기,2001-04-27,0,,,,,
1,서울경기,2001-04-26,0,,,,,
1,서울경기,2001-04-25,0,,,,,
1,서울경기,2001-04-24,0,,,,,
1,서울경기,2001-04-23,0,,,,,
1,서울경기,2001-04-22,0,,,,,
1,서울경기,2001-04-21,0,,,,,
1,서울경기,2001-04-20,0,,,,,
1,서울경기,2001-04-19,0,0,인천,강화,0,인천,
1,서울경기,2001-04-18,0,,,,,
1,서울경기,2001-04-17,0,,,,,
1,서울경기,2001-04-16,0,,,,,
1,서울경기,2001-04-15,0,,,,,
1,서울경기,2001-04-14,3.2,6.5,양평,5,양평,
1,서울경기,2001-04-13,1.8,4,강화,3,강화,
1,서울경기,2001-04-12,0,,,,,
1,서울경기,2001-04-11,4,9.5,양평,2.5,양평,
1,서울경기,2001-04-10,0,,,,,
1,서울경기,2001-04-09,0,,,,,
1,서울경기,2001-04-08,0,,,,,
